Departamento,Municipio_limpio,KeyMpio,PA11_COD_ETNIA,Pueblo,POBLACION_2018
META,RESTREPO,META|RESTREPO,200,Pijao,1.0
META,RESTREPO,META|RESTREPO,220,Cubeo,9.0
META,RESTREPO,META|RESTREPO,260,Desano,1.0
META,RESTREPO,META|RESTREPO,320,Guayabero ,5.0
META,RESTREPO,META|RESTREPO,500,Nasa,1.0
META,RESTREPO,META|RESTREPO,530,Piratapuyo ,1.0
META,RESTREPO,META|RESTREPO,790,Yurutí ,1.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,10,Achagua,1.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,70,Barasano,1.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,110,Kawiyarí ,1.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,140,Karijona,1.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,200,Pijao,3.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,220,Cubeo,2.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,250,Curripaco ,1.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,320,Guayabero ,1.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,500,Nasa,2.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,510,Piapoco,2.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,570,Sáliva,2.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,580,Sikuani ,2.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,680,Tukano,1.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,730,Muruí,3.0
META,SAN CARLOS DE GUAROA,META|SAN CARLOS DE GUAROA,999,Indigena Sin Información,13.0
META,SAN JUAN DE ARAMA,META|SAN JUAN DE ARAMA,220,Cubeo,1.0
META,SAN JUAN DE ARAMA,META|SAN JUAN DE ARAMA,500,Nasa,2.0
META,SAN JUAN DE ARAMA,META|SAN JUAN DE ARAMA,999,Indigena Sin Información,4.0
META,SAN JUANITO,META|SAN JUANITO,130,Carapana,1.0
META,SAN JUANITO,META|SAN JUANITO,220,Cubeo,1.0
META,SAN JUANITO,META|SAN JUANITO,500,Nasa,5.0
META,SAN JUANITO,META|SAN JUANITO,700,Tuyuca,1.0
META,SAN MARTÍN,META|SAN MARTÍN,10,Achagua,3.0
META,SAN MARTÍN,META|SAN MARTÍN,30,Andoke,2.0
META,SAN MARTÍN,META|SAN MARTÍN,40,Arhuaco,1.0
META,SAN MARTÍN,META|SAN MARTÍN,80,Bari ,3.0
META,SAN MARTÍN,META|SAN MARTÍN,200,Pijao,2.0
META,SAN MARTÍN,META|SAN MARTÍN,220,Cubeo,3.0
META,SAN MARTÍN,META|SAN MARTÍN,240,Cuna Tule ,1.0
META,SAN MARTÍN,META|SAN MARTÍN,250,Curripaco ,1.0
META,SAN MARTÍN,META|SAN MARTÍN,260,Desano,1.0
META,SAN MARTÍN,META|SAN MARTÍN,281,Emberá Katío,1.0
META,SAN MARTÍN,META|SAN MARTÍN,282,Emberá Chamí ,1.0
META,SAN MARTÍN,META|SAN MARTÍN,320,Guayabero ,1.0
META,SAN MARTÍN,META|SAN MARTÍN,490,Ocaina,1.0
META,SAN MARTÍN,META|SAN MARTÍN,500,Nasa,17.0
META,SAN MARTÍN,META|SAN MARTÍN,505,Andakies,1.0
META,SAN MARTÍN,META|SAN MARTÍN,510,Piapoco,3.0
META,SAN MARTÍN,META|SAN MARTÍN,530,Piratapuyo ,1.0
META,SAN MARTÍN,META|SAN MARTÍN,580,Sikuani ,6.0
META,SAN MARTÍN,META|SAN MARTÍN,730,Muruí,1.0
META,SAN MARTÍN,META|SAN MARTÍN,790,Yurutí ,2.0
META,SAN MARTÍN,META|SAN MARTÍN,800,Zenú ,1.0
META,SAN MARTÍN,META|SAN MARTÍN,941,Yeral,1.0
META,SAN MARTÍN,META|SAN MARTÍN,999,Indigena Sin Información,32.0
META,VISTAHERMOSA,META|VISTAHERMOSA,80,Bari ,1.0
META,VISTAHERMOSA,META|VISTAHERMOSA,220,Cubeo,1.0
META,VISTAHERMOSA,META|VISTAHERMOSA,310,Wanano ,1.0
META,VISTAHERMOSA,META|VISTAHERMOSA,500,Nasa,11.0
META,VISTAHERMOSA,META|VISTAHERMOSA,510,Piapoco,1.0
META,VISTAHERMOSA,META|VISTAHERMOSA,680,Tukano,1.0
META,VISTAHERMOSA,META|VISTAHERMOSA,700,Tuyuca,1.0
META,VISTAHERMOSA,META|VISTAHERMOSA,720,Wayuu,1.0
META,VISTAHERMOSA,META|VISTAHERMOSA,900,Indígenas Ecuador (Diferente De Otavaleños),2.0
META,VISTAHERMOSA,META|VISTAHERMOSA,999,Indigena Sin Información,4.0
NARIÑO,PASTO,NARIÑO|PASTO,30,Andoke,2.0
NARIÑO,PASTO,NARIÑO|PASTO,40,Arhuaco,4.0
NARIÑO,PASTO,NARIÑO|PASTO,50,Wiwa,5.0
NARIÑO,PASTO,NARIÑO|PASTO,60,Bara,2.0
NARIÑO,PASTO,NARIÑO|PASTO,80,Bari ,6.0
NARIÑO,PASTO,NARIÑO|PASTO,100,Bora,3.0
NARIÑO,PASTO,NARIÑO|PASTO,110,Kawiyarí ,3.0
NARIÑO,PASTO,NARIÑO|PASTO,130,Carapana,1.0
NARIÑO,PASTO,NARIÑO|PASTO,170,Cocama ,1.0
NARIÑO,PASTO,NARIÑO|PASTO,180,Coconuco ,1.0
NARIÑO,PASTO,NARIÑO|PASTO,200,Pijao,7.0
NARIÑO,PASTO,NARIÑO|PASTO,210,Awá,322.0
NARIÑO,PASTO,NARIÑO|PASTO,220,Cubeo,1.0
NARIÑO,PASTO,NARIÑO|PASTO,250,Curripaco ,1.0
NARIÑO,PASTO,NARIÑO|PASTO,260,Desano,1.0
NARIÑO,PASTO,NARIÑO|PASTO,280,Emberá,2.0
NARIÑO,PASTO,NARIÑO|PASTO,281,Emberá Katío,2.0
NARIÑO,PASTO,NARIÑO|PASTO,282,Emberá Chamí ,3.0
NARIÑO,PASTO,NARIÑO|PASTO,283,Eperara Siapidara ,6.0
NARIÑO,PASTO,NARIÑO|PASTO,290,Misak ,4.0
NARIÑO,PASTO,NARIÑO|PASTO,291,Ambaló,3.0
NARIÑO,PASTO,NARIÑO|PASTO,310,Wanano ,3.0
NARIÑO,PASTO,NARIÑO|PASTO,340,Inga ,150.0
NARIÑO,PASTO,NARIÑO|PASTO,350,Kamëntsa ,33.0
NARIÑO,PASTO,NARIÑO|PASTO,360,Kofán,6.0
NARIÑO,PASTO,NARIÑO|PASTO,380,Letuama,1.0
NARIÑO,PASTO,NARIÑO|PASTO,401,Macahuan ,1.0
NARIÑO,PASTO,NARIÑO|PASTO,430,Nukak,1.0
NARIÑO,PASTO,NARIÑO|PASTO,434,Jupda ,1.0
NARIÑO,PASTO,NARIÑO|PASTO,470,Muisca,9.0
NARIÑO,PASTO,NARIÑO|PASTO,500,Nasa,37.0
NARIÑO,PASTO,NARIÑO|PASTO,501,Polindara ,3.0
NARIÑO,PASTO,NARIÑO|PASTO,550,Puinave,2.0
NARIÑO,PASTO,NARIÑO|PASTO,560,Pastos ,1939.0
NARIÑO,PASTO,NARIÑO|PASTO,565,Quillacinga ,4648.0
NARIÑO,PASTO,NARIÑO|PASTO,580,Sikuani ,1.0
NARIÑO,PASTO,NARIÑO|PASTO,585,Mapayerri,2.0
NARIÑO,PASTO,NARIÑO|PASTO,590,Siona,1.0
NARIÑO,PASTO,NARIÑO|PASTO,640,Tatuyo,3.0
NARIÑO,PASTO,NARIÑO|PASTO,690,U`Wa ,3.0
NARIÑO,PASTO,NARIÑO|PASTO,700,Tuyuca,1.0
NARIÑO,PASTO,NARIÑO|PASTO,720,Wayuu,5.0
NARIÑO,PASTO,NARIÑO|PASTO,730,Muruí,4.0
NARIÑO,PASTO,NARIÑO|PASTO,750,Yanacona ,10.0
NARIÑO,PASTO,NARIÑO|PASTO,770,Yukuna ,3.0
NARIÑO,PASTO,NARIÑO|PASTO,780,Yukpa ,1.0
NARIÑO,PASTO,NARIÑO|PASTO,800,Zenú ,2.0
NARIÑO,PASTO,NARIÑO|PASTO,840,Kichwa,7.0
NARIÑO,PASTO,NARIÑO|PASTO,870,Quimbaya,1.0
NARIÑO,PASTO,NARIÑO|PASTO,900,Indígenas Ecuador (Diferente De Otavaleños),4.0
NARIÑO,PASTO,NARIÑO|PASTO,970,Maya (Guatemala),17.0
NARIÑO,PASTO,NARIÑO|PASTO,999,Indigena Sin Información,626.0
NARIÑO,ALBÁN,NARIÑO|ALBÁN,250,Curripaco ,1.0
NARIÑO,ALBÁN,NARIÑO|ALBÁN,292,Kizgó,1.0
NARIÑO,ALBÁN,NARIÑO|ALBÁN,310,Wanano ,1.0
NARIÑO,ALBÁN,NARIÑO|ALBÁN,340,Inga ,8.0
NARIÑO,ALBÁN,NARIÑO|ALBÁN,500,Nasa,1.0
NARIÑO,ALBÁN,NARIÑO|ALBÁN,560,Pastos ,3.0
NARIÑO,ALDANA,NARIÑO|ALDANA,130,Carapana,1.0
NARIÑO,ALDANA,NARIÑO|ALDANA,560,Pastos ,5351.0
NARIÑO,ANCUYÁ,NARIÑO|ANCUYÁ,210,Awá,3.0
NARIÑO,ANCUYÁ,NARIÑO|ANCUYÁ,560,Pastos ,3.0
NARIÑO,ANCUYÁ,NARIÑO|ANCUYÁ,565,Quillacinga ,1.0
NARIÑO,ARBOLEDA,NARIÑO|ARBOLEDA,560,Pastos ,3.0
NARIÑO,BARBACOAS,NARIÑO|BARBACOAS,210,Awá,9632.0
NARIÑO,BARBACOAS,NARIÑO|BARBACOAS,340,Inga ,5.0
NARIÑO,BARBACOAS,NARIÑO|BARBACOAS,360,Kofán,2.0
NARIÑO,BARBACOAS,NARIÑO|BARBACOAS,560,Pastos ,9.0
NARIÑO,BARBACOAS,NARIÑO|BARBACOAS,999,Indigena Sin Información,81.0
NARIÑO,BELÉN,NARIÑO|BELÉN,340,Inga ,1.0
NARIÑO,BELÉN,NARIÑO|BELÉN,560,Pastos ,2.0
NARIÑO,BUESACO,NARIÑO|BUESACO,210,Awá,1.0
NARIÑO,BUESACO,NARIÑO|BUESACO,340,Inga ,36.0
NARIÑO,BUESACO,NARIÑO|BUESACO,560,Pastos ,9.0
NARIÑO,BUESACO,NARIÑO|BUESACO,565,Quillacinga ,2.0
NARIÑO,COLÓN,NARIÑO|COLÓN,340,Inga ,1.0
NARIÑO,CONSACÁ,NARIÑO|CONSACÁ,210,Awá,4.0
NARIÑO,CONSACÁ,NARIÑO|CONSACÁ,280,Emberá,1.0
NARIÑO,CONSACÁ,NARIÑO|CONSACÁ,560,Pastos ,14.0
NARIÑO,CONSACÁ,NARIÑO|CONSACÁ,565,Quillacinga ,193.0
NARIÑO,CONSACÁ,NARIÑO|CONSACÁ,820,Mokana,4.0
NARIÑO,CONSACÁ,NARIÑO|CONSACÁ,999,Indigena Sin Información,1.0
NARIÑO,CONTADERO,NARIÑO|CONTADERO,210,Awá,2.0
NARIÑO,CONTADERO,NARIÑO|CONTADERO,291,Ambaló,1.0
NARIÑO,CONTADERO,NARIÑO|CONTADERO,560,Pastos ,2513.0
NARIÑO,CONTADERO,NARIÑO|CONTADERO,999,Indigena Sin Información,3.0
NARIÑO,CÓRDOBA,NARIÑO|CÓRDOBA,180,Coconuco ,1.0
NARIÑO,CÓRDOBA,NARIÑO|CÓRDOBA,200,Pijao,1.0
NARIÑO,CÓRDOBA,NARIÑO|CÓRDOBA,210,Awá,9.0
NARIÑO,CÓRDOBA,NARIÑO|CÓRDOBA,240,Cuna Tule ,1.0
NARIÑO,CÓRDOBA,NARIÑO|CÓRDOBA,350,Kamëntsa ,3.0
NARIÑO,CÓRDOBA,NARIÑO|CÓRDOBA,560,Pastos ,14457.0
NARIÑO,CÓRDOBA,NARIÑO|CÓRDOBA,565,Quillacinga ,6.0
NARIÑO,CÓRDOBA,NARIÑO|CÓRDOBA,640,Tatuyo,1.0
NARIÑO,CUASPÚD,NARIÑO|CUASPÚD,10,Achagua,1.0
NARIÑO,CUASPÚD,NARIÑO|CUASPÚD,210,Awá,5.0
NARIÑO,CUASPÚD,NARIÑO|CUASPÚD,560,Pastos ,8539.0
NARIÑO,CUASPÚD,NARIÑO|CUASPÚD,999,Indigena Sin Información,1.0
NARIÑO,CUMBAL,NARIÑO|CUMBAL,130,Carapana,2.0
NARIÑO,CUMBAL,NARIÑO|CUMBAL,210,Awá,56.0
NARIÑO,CUMBAL,NARIÑO|CUMBAL,350,Kamëntsa ,2.0
NARIÑO,CUMBAL,NARIÑO|CUMBAL,500,Nasa,3.0
NARIÑO,CUMBAL,NARIÑO|CUMBAL,560,Pastos ,31462.0
NARIÑO,CUMBAL,NARIÑO|CUMBAL,565,Quillacinga ,4.0
NARIÑO,CUMBAL,NARIÑO|CUMBAL,999,Indigena Sin Información,2.0
NARIÑO,CUMBITARA,NARIÑO|CUMBITARA,560,Pastos ,7.0
NARIÑO,CUMBITARA,NARIÑO|CUMBITARA,800,Zenú ,1.0
NARIÑO,CHACHAGÜÍ,NARIÑO|CHACHAGÜÍ,210,Awá,3.0
NARIÑO,CHACHAGÜÍ,NARIÑO|CHACHAGÜÍ,500,Nasa,4.0
NARIÑO,CHACHAGÜÍ,NARIÑO|CHACHAGÜÍ,560,Pastos ,6.0
NARIÑO,EL CHARCO,NARIÑO|EL CHARCO,283,Eperara Siapidara ,938.0
NARIÑO,EL CHARCO,NARIÑO|EL CHARCO,560,Pastos ,1.0
NARIÑO,EL CHARCO,NARIÑO|EL CHARCO,999,Indigena Sin Información,7.0
NARIÑO,EL PEÑOL,NARIÑO|EL PEÑOL,999,Indigena Sin Información,1.0
NARIÑO,EL ROSARIO,NARIÑO|EL ROSARIO,565,Quillacinga ,3.0
NARIÑO,EL TABLÓN DE GÓMEZ,NARIÑO|EL TABLÓN DE GÓMEZ,40,Arhuaco,3.0
NARIÑO,EL TABLÓN DE GÓMEZ,NARIÑO|EL TABLÓN DE GÓMEZ,210,Awá,1.0
NARIÑO,EL TABLÓN DE GÓMEZ,NARIÑO|EL TABLÓN DE GÓMEZ,340,Inga ,1879.0
NARIÑO,EL TABLÓN DE GÓMEZ,NARIÑO|EL TABLÓN DE GÓMEZ,350,Kamëntsa ,1.0
NARIÑO,EL TABLÓN DE GÓMEZ,NARIÑO|EL TABLÓN DE GÓMEZ,560,Pastos ,22.0
NARIÑO,EL TABLÓN DE GÓMEZ,NARIÑO|EL TABLÓN DE GÓMEZ,565,Quillacinga ,3.0
NARIÑO,EL TABLÓN DE GÓMEZ,NARIÑO|EL TABLÓN DE GÓMEZ,900,Indígenas Ecuador (Diferente De Otavaleños),1.0
NARIÑO,EL TABLÓN DE GÓMEZ,NARIÑO|EL TABLÓN DE GÓMEZ,999,Indigena Sin Información,1.0
NARIÑO,EL TAMBO,NARIÑO|EL TAMBO,200,Pijao,1.0
NARIÑO,EL TAMBO,NARIÑO|EL TAMBO,350,Kamëntsa ,2.0
NARIÑO,EL TAMBO,NARIÑO|EL TAMBO,560,Pastos ,4.0
NARIÑO,EL TAMBO,NARIÑO|EL TAMBO,565,Quillacinga ,2.0
NARIÑO,FUNES,NARIÑO|FUNES,500,Nasa,3.0
NARIÑO,FUNES,NARIÑO|FUNES,560,Pastos ,762.0
NARIÑO,FUNES,NARIÑO|FUNES,565,Quillacinga ,12.0
NARIÑO,GUACHUCAL,NARIÑO|GUACHUCAL,50,Wiwa,1.0
NARIÑO,GUACHUCAL,NARIÑO|GUACHUCAL,130,Carapana,1.0
NARIÑO,GUACHUCAL,NARIÑO|GUACHUCAL,210,Awá,6.0
NARIÑO,GUACHUCAL,NARIÑO|GUACHUCAL,290,Misak ,1.0
NARIÑO,GUACHUCAL,NARIÑO|GUACHUCAL,560,Pastos ,15477.0
NARIÑO,GUACHUCAL,NARIÑO|GUACHUCAL,565,Quillacinga ,3.0
NARIÑO,GUACHUCAL,NARIÑO|GUACHUCAL,600,Siriano ,1.0
NARIÑO,GUACHUCAL,NARIÑO|GUACHUCAL,720,Wayuu,2.0
NARIÑO,GUACHUCAL,NARIÑO|GUACHUCAL,999,Indigena Sin Información,3.0
NARIÑO,GUAITARILLA,NARIÑO|GUAITARILLA,210,Awá,1.0
NARIÑO,GUAITARILLA,NARIÑO|GUAITARILLA,560,Pastos ,1075.0
NARIÑO,GUAITARILLA,NARIÑO|GUAITARILLA,565,Quillacinga ,1.0
NARIÑO,GUALMATÁN,NARIÑO|GUALMATÁN,210,Awá,1.0
NARIÑO,GUALMATÁN,NARIÑO|GUALMATÁN,350,Kamëntsa ,5.0
NARIÑO,GUALMATÁN,NARIÑO|GUALMATÁN,560,Pastos ,72.0
NARIÑO,GUALMATÁN,NARIÑO|GUALMATÁN,999,Indigena Sin Información,1.0
NARIÑO,ILES,NARIÑO|ILES,210,Awá,3.0
NARIÑO,ILES,NARIÑO|ILES,560,Pastos ,1278.0
NARIÑO,ILES,NARIÑO|ILES,565,Quillacinga ,1.0
NARIÑO,IMUÉS,NARIÑO|IMUÉS,210,Awá,5.0
NARIÑO,IMUÉS,NARIÑO|IMUÉS,500,Nasa,1.0
NARIÑO,IMUÉS,NARIÑO|IMUÉS,560,Pastos ,530.0
NARIÑO,IMUÉS,NARIÑO|IMUÉS,565,Quillacinga ,2.0
NARIÑO,IMUÉS,NARIÑO|IMUÉS,999,Indigena Sin Información,3.0
NARIÑO,IPIALES,NARIÑO|IPIALES,40,Arhuaco,3.0
NARIÑO,IPIALES,NARIÑO|IPIALES,60,Bara,2.0
NARIÑO,IPIALES,NARIÑO|IPIALES,200,Pijao,2.0
NARIÑO,IPIALES,NARIÑO|IPIALES,210,Awá,333.0
NARIÑO,IPIALES,NARIÑO|IPIALES,260,Desano,1.0
NARIÑO,IPIALES,NARIÑO|IPIALES,280,Emberá,1.0
NARIÑO,IPIALES,NARIÑO|IPIALES,290,Misak ,1.0
NARIÑO,IPIALES,NARIÑO|IPIALES,320,Guayabero ,1.0
NARIÑO,IPIALES,NARIÑO|IPIALES,340,Inga ,82.0
NARIÑO,IPIALES,NARIÑO|IPIALES,350,Kamëntsa ,3.0
NARIÑO,IPIALES,NARIÑO|IPIALES,360,Kofán,206.0
NARIÑO,IPIALES,NARIÑO|IPIALES,390,Makaguaje ,1.0
NARIÑO,IPIALES,NARIÑO|IPIALES,440,Masiguare  ,1.0
NARIÑO,IPIALES,NARIÑO|IPIALES,480,Nonuya ,1.0
NARIÑO,IPIALES,NARIÑO|IPIALES,500,Nasa,121.0
NARIÑO,IPIALES,NARIÑO|IPIALES,560,Pastos ,33968.0
NARIÑO,IPIALES,NARIÑO|IPIALES,565,Quillacinga ,42.0
NARIÑO,IPIALES,NARIÑO|IPIALES,580,Sikuani ,1.0
NARIÑO,IPIALES,NARIÑO|IPIALES,590,Siona,5.0
NARIÑO,IPIALES,NARIÑO|IPIALES,600,Siriano ,1.0
NARIÑO,IPIALES,NARIÑO|IPIALES,640,Tatuyo,5.0
NARIÑO,IPIALES,NARIÑO|IPIALES,660,Tikuna ,1.0
NARIÑO,IPIALES,NARIÑO|IPIALES,720,Wayuu,4.0
NARIÑO,IPIALES,NARIÑO|IPIALES,730,Muruí,18.0
NARIÑO,IPIALES,NARIÑO|IPIALES,770,Yukuna ,1.0
NARIÑO,IPIALES,NARIÑO|IPIALES,890,Panches,1.0
NARIÑO,IPIALES,NARIÑO|IPIALES,999,Indigena Sin Información,126.0
NARIÑO,LA CRUZ,NARIÑO|LA CRUZ,560,Pastos ,1.0
NARIÑO,LA CRUZ,NARIÑO|LA CRUZ,590,Siona,1.0
NARIÑO,LA FLORIDA,NARIÑO|LA FLORIDA,210,Awá,4.0
NARIÑO,LA FLORIDA,NARIÑO|LA FLORIDA,320,Guayabero ,1.0
NARIÑO,LA FLORIDA,NARIÑO|LA FLORIDA,500,Nasa,2.0
NARIÑO,LA FLORIDA,NARIÑO|LA FLORIDA,560,Pastos ,3.0
NARIÑO,LA FLORIDA,NARIÑO|LA FLORIDA,565,Quillacinga ,3.0
NARIÑO,LA FLORIDA,NARIÑO|LA FLORIDA,999,Indigena Sin Información,2.0
NARIÑO,LA LLANADA,NARIÑO|LA LLANADA,210,Awá,21.0
NARIÑO,LA LLANADA,NARIÑO|LA LLANADA,500,Nasa,3.0
NARIÑO,LA TOLA,NARIÑO|LA TOLA,283,Eperara Siapidara ,121.0
NARIÑO,LA TOLA,NARIÑO|LA TOLA,999,Indigena Sin Información,1.0
NARIÑO,LA UNIÓN,NARIÑO|LA UNIÓN,40,Arhuaco,1.0
NARIÑO,LA UNIÓN,NARIÑO|LA UNIÓN,210,Awá,2.0
NARIÑO,LA UNIÓN,NARIÑO|LA UNIÓN,340,Inga ,8.0
NARIÑO,LA UNIÓN,NARIÑO|LA UNIÓN,350,Kamëntsa ,5.0
NARIÑO,LA UNIÓN,NARIÑO|LA UNIÓN,470,Muisca,1.0
NARIÑO,LA UNIÓN,NARIÑO|LA UNIÓN,500,Nasa,2.0
NARIÑO,LA UNIÓN,NARIÑO|LA UNIÓN,560,Pastos ,16.0
NARIÑO,LA UNIÓN,NARIÑO|LA UNIÓN,660,Tikuna ,1.0
NARIÑO,LA UNIÓN,NARIÑO|LA UNIÓN,750,Yanacona ,1.0
NARIÑO,LA UNIÓN,NARIÑO|LA UNIÓN,999,Indigena Sin Información,4.0
NARIÑO,LEIVA,NARIÑO|LEIVA,500,Nasa,1.0
NARIÑO,LINARES,NARIÑO|LINARES,80,Bari ,1.0
NARIÑO,LINARES,NARIÑO|LINARES,210,Awá,5.0
NARIÑO,LINARES,NARIÑO|LINARES,500,Nasa,3.0
NARIÑO,LINARES,NARIÑO|LINARES,560,Pastos ,1.0
NARIÑO,LINARES,NARIÑO|LINARES,565,Quillacinga ,1.0
NARIÑO,LOS ANDES,NARIÑO|LOS ANDES,500,Nasa,3.0
NARIÑO,LOS ANDES,NARIÑO|LOS ANDES,560,Pastos ,5.0
NARIÑO,LOS ANDES,NARIÑO|LOS ANDES,565,Quillacinga ,1.0
NARIÑO,LOS ANDES,NARIÑO|LOS ANDES,999,Indigena Sin Información,1.0
NARIÑO,MAGÜÍ,NARIÑO|MAGÜÍ,210,Awá,49.0
NARIÑO,MAGÜÍ,NARIÑO|MAGÜÍ,560,Pastos ,1.0
NARIÑO,MALLAMA,NARIÑO|MALLAMA,210,Awá,113.0
NARIÑO,MALLAMA,NARIÑO|MALLAMA,500,Nasa,4.0
NARIÑO,MALLAMA,NARIÑO|MALLAMA,560,Pastos ,7336.0
NARIÑO,MALLAMA,NARIÑO|MALLAMA,565,Quillacinga ,3.0
NARIÑO,MALLAMA,NARIÑO|MALLAMA,999,Indigena Sin Información,1.0
NARIÑO,MOSQUERA,NARIÑO|MOSQUERA,560,Pastos ,1.0
NARIÑO,NARIÑO,NARIÑO|NARIÑO,210,Awá,2.0
NARIÑO,NARIÑO,NARIÑO|NARIÑO,560,Pastos ,5.0
NARIÑO,OLAYA HERRERA,NARIÑO|OLAYA HERRERA,40,Arhuaco,1.0
NARIÑO,OLAYA HERRERA,NARIÑO|OLAYA HERRERA,50,Wiwa,1.0
NARIÑO,OLAYA HERRERA,NARIÑO|OLAYA HERRERA,210,Awá,1.0
NARIÑO,OLAYA HERRERA,NARIÑO|OLAYA HERRERA,283,Eperara Siapidara ,948.0
NARIÑO,OLAYA HERRERA,NARIÑO|OLAYA HERRERA,999,Indigena Sin Información,17.0
NARIÑO,OSPINA,NARIÑO|OSPINA,560,Pastos ,294.0
NARIÑO,FRANCISCO PIZARRO,NARIÑO|FRANCISCO PIZARRO,210,Awá,9.0
NARIÑO,FRANCISCO PIZARRO,NARIÑO|FRANCISCO PIZARRO,283,Eperara Siapidara ,14.0
NARIÑO,FRANCISCO PIZARRO,NARIÑO|FRANCISCO PIZARRO,560,Pastos ,1.0
NARIÑO,FRANCISCO PIZARRO,NARIÑO|FRANCISCO PIZARRO,840,Kichwa,8.0
NARIÑO,FRANCISCO PIZARRO,NARIÑO|FRANCISCO PIZARRO,999,Indigena Sin Información,6.0
NARIÑO,POLICARPA,NARIÑO|POLICARPA,40,Arhuaco,1.0
NARIÑO,POLICARPA,NARIÑO|POLICARPA,350,Kamëntsa ,4.0
NARIÑO,POLICARPA,NARIÑO|POLICARPA,560,Pastos ,2.0
NARIÑO,POTOSÍ,NARIÑO|POTOSÍ,210,Awá,5.0
NARIÑO,POTOSÍ,NARIÑO|POTOSÍ,560,Pastos ,2020.0
NARIÑO,POTOSÍ,NARIÑO|POTOSÍ,565,Quillacinga ,2.0
NARIÑO,POTOSÍ,NARIÑO|POTOSÍ,580,Sikuani ,1.0
NARIÑO,POTOSÍ,NARIÑO|POTOSÍ,750,Yanacona ,2.0
NARIÑO,POTOSÍ,NARIÑO|POTOSÍ,999,Indigena Sin Información,9.0
NARIÑO,PROVIDENCIA,NARIÑO|PROVIDENCIA,80,Bari ,1.0
NARIÑO,PROVIDENCIA,NARIÑO|PROVIDENCIA,210,Awá,4.0
NARIÑO,PROVIDENCIA,NARIÑO|PROVIDENCIA,282,Emberá Chamí ,2.0
NARIÑO,PROVIDENCIA,NARIÑO|PROVIDENCIA,560,Pastos ,348.0
NARIÑO,PROVIDENCIA,NARIÑO|PROVIDENCIA,999,Indigena Sin Información,4.0
NARIÑO,PUERRES,NARIÑO|PUERRES,30,Andoke,1.0
NARIÑO,PUERRES,NARIÑO|PUERRES,340,Inga ,5.0
NARIÑO,PUERRES,NARIÑO|PUERRES,560,Pastos ,506.0
NARIÑO,PUERRES,NARIÑO|PUERRES,565,Quillacinga ,2.0
NARIÑO,PUERRES,NARIÑO|PUERRES,750,Yanacona ,5.0
NARIÑO,PUERRES,NARIÑO|PUERRES,999,Indigena Sin Información,1.0
NARIÑO,PUPIALES,NARIÑO|PUPIALES,210,Awá,2.0
NARIÑO,PUPIALES,NARIÑO|PUPIALES,520,Piaroa,1.0
NARIÑO,PUPIALES,NARIÑO|PUPIALES,560,Pastos ,1289.0
NARIÑO,PUPIALES,NARIÑO|PUPIALES,730,Muruí,1.0
NARIÑO,PUPIALES,NARIÑO|PUPIALES,750,Yanacona ,1.0
NARIÑO,RICAURTE,NARIÑO|RICAURTE,210,Awá,13492.0
NARIÑO,RICAURTE,NARIÑO|RICAURTE,360,Kofán,1.0
NARIÑO,RICAURTE,NARIÑO|RICAURTE,500,Nasa,1.0
NARIÑO,RICAURTE,NARIÑO|RICAURTE,560,Pastos ,88.0
NARIÑO,RICAURTE,NARIÑO|RICAURTE,900,Indígenas Ecuador (Diferente De Otavaleños),1.0
NARIÑO,RICAURTE,NARIÑO|RICAURTE,999,Indigena Sin Información,30.0
NARIÑO,ROBERTO PAYÁN,NARIÑO|ROBERTO PAYÁN,210,Awá,103.0
NARIÑO,SAMANIEGO,NARIÑO|SAMANIEGO,30,Andoke,2.0
NARIÑO,SAMANIEGO,NARIÑO|SAMANIEGO,60,Bara,1.0
NARIÑO,SAMANIEGO,NARIÑO|SAMANIEGO,210,Awá,650.0
NARIÑO,SAMANIEGO,NARIÑO|SAMANIEGO,350,Kamëntsa ,1.0
NARIÑO,SAMANIEGO,NARIÑO|SAMANIEGO,500,Nasa,2.0
NARIÑO,SAMANIEGO,NARIÑO|SAMANIEGO,560,Pastos ,1451.0
NARIÑO,SAMANIEGO,NARIÑO|SAMANIEGO,565,Quillacinga ,22.0
NARIÑO,SAMANIEGO,NARIÑO|SAMANIEGO,999,Indigena Sin Información,259.0
NARIÑO,SANDONÁ,NARIÑO|SANDONÁ,40,Arhuaco,4.0
